date,maximum,week
1967-09-08,15.7,False
1967-09-09,16.3,False
1967-09-10,19.7,False
1967-09-11,15.5,False
1967-09-12,15.1,False
1967-09-13,15.6,False
1967-09-14,19.1,False
1967-09-15,10.1,False
1967-09-16,14.1,False
1967-09-17,14.3,False
1967-09-18,15.9,False
1967-09-19,12.8,False
1967-09-20,14.8,False
1967-09-21,16.1,False
1967-09-22,18.0,False
1967-09-23,20.9,False
1967-09-24,19.3,False
1967-09-25,22.8,False
1967-09-26,25.7,False
1967-09-27,17.7,False
1967-09-28,17.3,False
1967-09-29,20.2,False
1967-09-30,21.0,False
1968-09-01,13.4,False
1968-09-02,13.1,False
1968-09-03,13.8,False
1968-09-04,15.2,False
1968-09-05,15.3,False
1968-09-06,16.7,False
1968-09-07,11.2,False
1968-09-08,15.2,False
1968-09-09,14.2,False
1968-09-10,15.9,False
1968-09-11,16.3,False
1968-09-12,21.6,False
1968-09-13,17.1,False
1968-09-14,16.2,False
1968-09-15,16.1,False
1968-09-16,16.7,False
1968-09-17,17.7,False
1968-09-18,15.7,False
1968-09-19,18.3,False
1968-09-20,14.3,False
1968-09-21,12.4,False
1968-09-22,15.7,False
1968-09-23,17.8,False
1968-09-24,11.7,False
1968-09-25,11.6,False
1968-09-26,12.7,False
1968-09-27,14.0,False
1968-09-28,15.7,False
1968-09-29,18.4,False
1968-09-30,14.4,False
1969-09-01,19.8,False
1969-09-02,18.2,False
1969-09-03,17.3,False
1969-09-04,15.2,False
1969-09-05,15.7,False
1969-09-06,13.4,False
1969-09-07,11.2,False
1969-09-08,11.3,False
1969-09-09,14.0,False
1969-09-10,12.6,False
1969-09-11,8.9,False
1969-09-12,7.4,False
1969-09-13,7.4,False
1969-09-14,6.8,False
1969-09-15,10.8,False
1969-09-16,11.1,False
1969-09-17,12.2,False
1969-09-18,11.3,False
1969-09-19,13.4,False
1969-09-20,14.1,False
1969-09-21,13.1,False
1969-09-22,12.2,False
1969-09-23,10.4,False
1969-09-24,11.8,False
1969-09-25,13.9,False
1969-09-26,15.3,False
1969-09-27,17.7,False
1969-09-28,19.4,False
1969-09-29,17.2,False
1969-09-30,15.6,False
1970-09-01,13.2,False
1970-09-02,13.0,False
1970-09-03,13.7,False
1970-09-04,16.3,False
1970-09-05,15.0,False
1970-09-06,15.0,False
1970-09-07,17.0,False
1970-09-08,20.0,False
1970-09-09,13.9,False
1970-09-10,12.2,False
1970-09-11,12.4,False
1970-09-12,12.9,False
1970-09-13,11.1,False
1970-09-14,15.5,False
1970-09-15,12.3,False
1970-09-16,12.8,False
1970-09-17,13.2,False
1970-09-18,15.2,False
1970-09-19,12.2,False
1970-09-20,12.6,False
1970-09-21,13.7,False
1970-09-22,14.3,False
1970-09-23,14.7,False
1970-09-24,10.4,False
1970-09-25,9.9,False
1970-09-26,13.2,False
1970-09-27,10.3,False
1970-09-28,14.2,False
1970-09-29,14.3,False
1970-09-30,15.7,False
1971-09-01,12.6,False
1971-09-02,14.1,False
1971-09-03,14.9,False
1971-09-04,16.0,False
1971-09-05,15.7,False
1971-09-06,16.1,False
1971-09-07,14.3,False
1971-09-08,16.5,False
1971-09-09,20.9,False
1971-09-10,12.4,False
1971-09-11,12.8,False
1971-09-12,14.2,False
1971-09-13,16.7,False
1971-09-14,17.6,False
1971-09-15,16.5,False
1971-09-16,11.7,False
1971-09-17,15.8,False
1971-09-18,17.1,False
1971-09-19,21.2,False
1971-09-20,20.6,False
1971-09-21,12.6,False
1971-09-22,14.5,False
1971-09-23,18.6,False
1971-09-24,15.9,False
1971-09-25,17.3,False
1971-09-26,14.1,False
1971-09-27,13.3,False
1971-09-28,15.5,False
1971-09-29,20.0,False
1971-09-30,22.4,False
1972-09-01,20.0,False
1972-09-02,20.5,False
1972-09-03,20.7,False
1972-09-04,20.8,False
1972-09-05,22.2,False
1972-09-06,21.4,False
1972-09-07,16.5,False
1972-09-08,12.2,False
1972-09-09,16.3,False
1972-09-10,18.7,False
1972-09-11,20.6,False
1972-09-12,24.0,False
1972-09-13,11.0,False
1972-09-14,17.5,False
1972-09-15,17.8,False
1972-09-16,22.6,False
1972-09-17,24.1,False
1972-09-18,16.6,False
1972-09-19,18.5,False
1972-09-20,22.8,False
1972-09-21,22.8,False
1972-09-22,23.1,False
1972-09-23,21.0,False
1972-09-24,23.0,False
1972-09-25,22.6,False
1972-09-26,21.4,False
1972-09-27,20.4,False
1972-09-28,16.6,False
1972-09-29,15.7,False
1972-09-30,12.7,False
1973-09-01,15.6,False
1973-09-02,11.7,False
1973-09-03,12.4,False
1973-09-04,12.2,False
1973-09-05,10.0,False
1973-09-06,14.0,False
1973-09-07,16.9,False
1973-09-08,18.5,False
1973-09-09,16.1,False
1973-09-10,19.4,False
1973-09-11,20.5,False
1973-09-12,22.1,False
1973-09-13,16.5,False
1973-09-14,14.9,False
1973-09-15,14.0,False
1973-09-16,15.4,False
1973-09-17,16.9,False
1973-09-18,16.8,False
1973-09-19,17.3,False
1973-09-20,14.3,False
1973-09-21,16.1,False
1973-09-22,17.3,False
1973-09-23,13.5,False
1973-09-24,19.1,False
1973-09-25,17.0,False
1973-09-26,18.1,False
1973-09-27,19.6,False
1973-09-28,20.6,False
1973-09-29,23.5,False
1973-09-30,25.7,False
1974-09-01,9.0,False
1974-09-02,14.7,False
1974-09-03,15.2,False
1974-09-04,14.5,False
1974-09-05,12.6,False
1974-09-06,13.6,False
1974-09-07,13.9,False
1974-09-08,16.2,False
1974-09-09,15.5,False
1974-09-10,13.6,False
1974-09-11,17.5,False
1974-09-12,18.5,False
1974-09-13,16.2,False
1974-09-14,9.7,False
1974-09-15,11.6,False
1974-09-16,14.0,False
1974-09-17,14.6,False
1974-09-18,15.6,False
1974-09-19,14.6,False
1974-09-20,12.4,False
1974-09-21,14.1,False
1974-09-22,13.7,False
1974-09-23,13.4,False
1974-09-24,10.5,False
1974-09-25,14.1,False
1974-09-26,10.0,False
1974-09-27,13.4,False
1974-09-28,14.5,False
1974-09-29,19.0,False
1974-09-30,14.4,False
1975-09-01,15.8,False
1975-09-02,15.5,False
1975-09-03,11.6,False
1975-09-04,9.5,False
1975-09-05,10.7,False
1975-09-06,14.1,False
1975-09-07,15.1,False
1975-09-08,15.9,False
1975-09-09,18.4,False
1975-09-10,19.7,False
1975-09-11,20.7,False
1975-09-12,21.5,False
1975-09-13,15.0,False
1975-09-14,19.6,False
1975-09-15,15.6,False
1975-09-16,16.6,False
1975-09-17,21.5,False
1975-09-18,19.8,False
1975-09-19,14.0,False
1975-09-20,15.7,False
1975-09-21,15.5,False
1975-09-22,21.0,False
1975-09-23,15.5,False
1975-09-24,13.4,False
1975-09-25,14.5,False
1975-09-26,15.7,False
1975-09-27,17.6,False
1975-09-28,19.5,False
1975-09-29,15.4,False
1975-09-30,18.0,False
1976-09-01,11.6,False
1976-09-02,15.5,False
1976-09-03,17.1,False
1976-09-04,14.6,False
1976-09-05,12.8,False
1976-09-06,15.9,False
1976-09-07,16.3,False
1976-09-08,15.7,False
1976-09-09,8.9,False
1976-09-10,11.8,False
1976-09-11,11.4,False
1976-09-12,13.3,False
1976-09-13,13.7,False
1976-09-14,14.6,False
1976-09-15,15.6,False
1976-09-16,16.6,False
1976-09-17,17.8,False
1976-09-18,18.2,False
1976-09-19,18.8,False
1976-09-20,20.6,False
1976-09-21,13.8,False
1976-09-22,13.4,False
1976-09-23,15.1,False
1976-09-24,12.5,False
1976-09-25,14.4,False
1976-09-26,15.2,False
1976-09-27,17.9,False
1976-09-28,19.7,False
1976-09-29,19.7,False
1976-09-30,21.4,False
1977-09-01,11.0,False
1977-09-02,9.4,False
1977-09-03,12.9,False
1977-09-04,10.4,False
1977-09-05,11.6,False
1977-09-06,12.2,False
1977-09-07,11.3,False
1977-09-08,14.0,False
1977-09-09,14.7,False
1977-09-10,10.5,False
1977-09-11,14.2,False
1977-09-12,15.0,False
1977-09-13,9.5,False
1977-09-14,12.7,False
1977-09-15,13.4,False
1977-09-16,14.4,False
1977-09-17,14.3,False
1977-09-18,16.8,False
1977-09-19,14.7,False
1977-09-20,16.2,False
1977-09-21,18.4,False
1977-09-22,20.3,False
1977-09-23,21.9,False
1977-09-24,14.3,False
1977-09-25,15.6,False
1977-09-26,22.2,False
1977-09-27,19.8,False
1977-09-28,20.7,False
1977-09-29,24.5,False
1977-09-30,19.8,False
1978-09-01,15.7,False
1978-09-02,16.7,False
1978-09-03,13.4,False
1978-09-04,13.2,False
1978-09-05,13.8,False
1978-09-06,15.6,False
1978-09-07,10.6,False
1978-09-08,12.2,False
1978-09-09,13.0,False
1978-09-10,14.6,False
1978-09-11,17.4,False
1978-09-12,16.7,False
1978-09-13,8.6,False
1978-09-14,10.3,False
1978-09-15,13.6,False
1978-09-16,14.3,False
1978-09-17,16.1,False
1978-09-18,12.7,False
1978-09-19,13.6,False
1978-09-20,14.0,False
1978-09-21,14.4,False
1978-09-22,12.7,False
1978-09-23,15.9,False
1978-09-24,15.8,False
1978-09-25,15.5,False
1978-09-26,17.2,False
1978-09-27,17.0,False
1978-09-28,17.7,False
1978-09-29,16.0,False
1978-09-30,17.2,False
1979-09-01,11.7,False
1979-09-02,14.3,False
1979-09-03,11.3,False
1979-09-04,17.2,False
1979-09-05,9.9,False
1979-09-06,13.7,False
1979-09-07,12.5,False
1979-09-08,14.1,False
1979-09-09,19.2,False
1979-09-10,19.0,False
1979-09-11,14.8,False
1979-09-12,13.7,False
1979-09-13,14.7,False
1979-09-14,14.6,False
1979-09-15,18.5,False
1979-09-16,19.7,False
1979-09-17,17.6,False
1979-09-18,15.4,False
1979-09-19,14.2,False
1979-09-20,16.8,False
1979-09-21,16.3,False
1979-09-22,16.3,False
1979-09-23,16.4,False
1979-09-24,12.4,False
1979-09-25,16.3,False
1979-09-26,22.7,False
1979-09-27,18.6,False
1979-09-28,18.0,False
1979-09-29,16.5,False
1979-09-30,15.6,False
1980-09-01,13.3,False
1980-09-02,13.2,False
1980-09-03,14.1,False
1980-09-04,17.5,False
1980-09-05,19.6,False
1980-09-06,17.5,False
1980-09-07,20.6,False
1980-09-08,22.0,False
1980-09-09,10.8,False
1980-09-10,14.1,False
1980-09-11,17.6,False
1980-09-12,16.4,False
1980-09-13,14.1,False
1980-09-14,16.2,False
1980-09-15,11.9,False
1980-09-16,15.6,False
1980-09-17,18.5,False
1980-09-18,12.2,False
1980-09-19,13.3,False
1980-09-20,16.2,False
1980-09-21,15.3,False
1980-09-22,21.5,False
1980-09-23,21.8,False
1980-09-24,23.3,False
1980-09-25,24.7,False
1980-09-26,17.8,False
1980-09-27,18.7,False
1980-09-28,20.7,False
1980-09-29,24.3,False
1980-09-30,28.0,False
1981-09-01,13.3,False
1981-09-02,14.9,False
1981-09-03,13.7,False
1981-09-04,14.3,False
1981-09-05,14.7,False
1981-09-06,15.1,False
1981-09-07,17.9,False
1981-09-08,19.1,False
1981-09-09,22.7,False
1981-09-10,21.6,False
1981-09-11,24.0,False
1981-09-12,16.8,False
1981-09-13,19.4,False
1981-09-14,18.6,False
1981-09-15,20.2,False
1981-09-16,21.5,False
1981-09-17,26.7,False
1981-09-18,26.9,False
1981-09-19,23.0,False
1981-09-20,18.3,False
1981-09-21,20.6,False
1981-09-22,19.0,False
1981-09-23,15.2,False
1981-09-24,12.2,False
1981-09-25,14.6,False
1981-09-26,12.1,False
1981-09-27,10.8,False
1981-09-28,14.6,False
1981-09-29,17.3,False
1981-09-30,19.1,False
1982-09-01,18.9,False
1982-09-02,24.3,False
1982-09-03,17.2,False
1982-09-04,14.9,False
1982-09-05,17.1,False
1982-09-06,16.8,False
1982-09-07,14.4,False
1982-09-08,16.5,False
1982-09-09,11.0,False
1982-09-10,12.8,False
1982-09-11,14.8,False
1982-09-12,16.5,False
1982-09-13,18.5,False
1982-09-14,18.4,False
1982-09-15,18.6,False
1982-09-16,21.7,False
1982-09-17,17.9,False
1982-09-18,16.6,False
1982-09-19,15.3,False
1982-09-20,12.2,False
1982-09-21,13.3,False
1982-09-22,13.9,False
1982-09-23,17.5,False
1982-09-24,20.4,False
1982-09-25,21.5,False
1982-09-26,20.4,False
1982-09-27,13.3,False
1982-09-28,16.4,False
1982-09-29,10.9,False
1982-09-30,11.6,False
1983-09-01,16.3,False
1983-09-02,15.7,False
1983-09-03,16.2,False
1983-09-04,13.4,False
1983-09-05,13.5,False
1983-09-06,16.4,False
1983-09-07,14.8,False
1983-09-08,14.0,False
1983-09-09,14.7,False
1983-09-10,12.4,False
1983-09-11,13.4,False
1983-09-12,10.7,False
1983-09-13,13.6,False
1983-09-14,17.3,False
1983-09-15,10.6,False
1983-09-16,13.9,False
1983-09-17,14.6,False
1983-09-18,15.8,False
1983-09-19,16.8,False
1983-09-20,16.8,False
1983-09-21,14.4,False
1983-09-22,16.1,False
1983-09-23,21.3,False
1983-09-24,15.5,False
1983-09-25,15.5,False
1983-09-26,17.2,False
1983-09-27,19.4,False
1983-09-28,17.3,False
1983-09-29,20.5,False
1983-09-30,19.0,False
1984-09-01,16.6,False
1984-09-02,14.1,False
1984-09-03,16.7,False
1984-09-04,18.4,False
1984-09-05,9.2,False
1984-09-06,13.0,False
1984-09-07,16.0,False
1984-09-08,14.8,False
1984-09-09,18.1,False
1984-09-10,18.0,False
1984-09-11,13.7,False
1984-09-12,12.4,False
1984-09-13,15.3,False
1984-09-14,14.4,False
1984-09-15,14.8,False
1984-09-16,15.2,False
1984-09-17,14.2,False
1984-09-18,12.6,False
1984-09-19,13.3,False
1984-09-20,15.4,False
1984-09-21,14.5,False
1984-09-22,13.0,False
1984-09-23,13.0,False
1984-09-24,12.0,False
1984-09-25,12.7,False
1984-09-26,14.6,False
1984-09-27,14.8,False
1984-09-28,14.3,False
1984-09-29,11.8,False
1984-09-30,15.0,False
1985-09-01,14.4,False
1985-09-02,12.9,False
1985-09-03,13.4,False
1985-09-04,14.6,False
1985-09-05,15.8,False
1985-09-06,16.1,False
1985-09-07,15.7,False
1985-09-08,17.0,False
1985-09-09,17.4,False
1985-09-10,16.6,False
1985-09-11,16.5,False
1985-09-12,15.5,False
1985-09-13,13.5,False
1985-09-14,16.4,False
1985-09-15,17.8,False
1985-09-16,15.1,False
1985-09-17,17.6,False
1985-09-18,18.6,False
1985-09-19,9.4,False
1985-09-20,9.5,False
1985-09-21,14.8,False
1985-09-22,16.8,False
1985-09-23,18.6,False
1985-09-24,21.4,False
1985-09-25,18.9,False
1985-09-26,13.3,False
1985-09-27,14.0,False
1985-09-28,15.2,False
1985-09-29,15.4,False
1985-09-30,16.9,False
1986-09-01,15.3,False
1986-09-02,16.9,False
1986-09-03,15.2,False
1986-09-04,18.0,False
1986-09-05,18.5,False
1986-09-06,12.9,False
1986-09-07,13.0,False
1986-09-08,15.9,False
1986-09-09,15.5,False
1986-09-10,15.1,False
1986-09-11,16.3,False
1986-09-12,16.0,False
1986-09-13,15.0,False
1986-09-14,15.0,False
1986-09-15,14.4,False
1986-09-16,11.8,False
1986-09-17,11.5,False
1986-09-18,14.9,False
1986-09-19,13.0,False
1986-09-20,14.5,False
1986-09-21,17.8,False
1986-09-22,15.6,False
1986-09-23,14.2,False
1986-09-24,18.6,False
1986-09-25,18.7,False
1986-09-26,21.0,False
1986-09-27,22.9,False
1986-09-28,12.2,False
1986-09-29,15.2,False
1986-09-30,18.0,False
1987-09-01,10.6,False
1987-09-02,10.0,False
1987-09-03,11.4,False
1987-09-04,12.8,False
1987-09-05,15.3,False
1987-09-06,10.2,False
1987-09-07,13.2,False
1987-09-08,12.3,False
1987-09-09,14.7,False
1987-09-10,11.7,False
1987-09-11,16.1,False
1987-09-12,15.8,False
1987-09-13,15.4,False
1987-09-14,18.8,False
1987-09-15,17.7,False
1987-09-16,17.3,False
1987-09-17,17.4,False
1987-09-18,20.8,False
1987-09-19,21.6,False
1987-09-20,21.2,False
1987-09-21,20.3,False
1987-09-22,23.0,False
1987-09-23,22.5,False
1987-09-24,24.6,False
1987-09-25,26.2,False
1987-09-26,26.6,False
1987-09-27,25.0,False
1987-09-28,25.8,False
1987-09-29,21.2,False
1987-09-30,15.0,False
1988-09-01,18.0,False
1988-09-02,14.2,False
1988-09-03,14.0,False
1988-09-04,16.8,False
1988-09-05,15.7,False
1988-09-06,16.4,False
1988-09-07,16.4,False
1988-09-08,16.5,False
1988-09-09,18.5,False
1988-09-10,19.3,False
1988-09-11,17.4,False
1988-09-12,13.4,False
1988-09-13,12.3,False
1988-09-14,14.8,False
1988-09-15,14.0,False
1988-09-16,16.0,False
1988-09-17,15.6,False
1988-09-18,11.9,False
1988-09-19,12.9,False
1988-09-20,14.8,False
1988-09-21,16.7,False
1988-09-22,20.1,False
1988-09-23,19.9,False
1988-09-24,18.4,False
1988-09-25,16.9,False
1988-09-26,19.3,False
1988-09-27,18.3,False
1988-09-28,17.5,False
1988-09-29,18.6,False
1988-09-30,17.2,False
1989-09-01,12.0,False
1989-09-02,15.4,False
1989-09-03,17.1,False
1989-09-04,15.0,False
1989-09-05,16.8,False
1989-09-06,18.0,False
1989-09-07,16.5,False
1989-09-08,16.3,False
1989-09-09,19.8,False
1989-09-10,20.2,False
1989-09-11,14.2,False
1989-09-12,11.2,False
1989-09-13,11.5,False
1989-09-14,10.4,False
1989-09-15,14.0,False
1989-09-16,15.3,False
1989-09-17,14.1,False
1989-09-18,16.2,False
1989-09-19,15.2,False
1989-09-20,15.4,False
1989-09-21,15.7,False
1989-09-22,19.3,False
1989-09-23,15.8,False
1989-09-24,18.3,False
1989-09-25,19.4,False
1989-09-26,13.4,False
1989-09-27,16.2,False
1989-09-28,20.6,False
1989-09-29,22.4,False
1989-09-30,22.6,False
1990-09-01,15.2,False
1990-09-02,12.8,False
1990-09-03,11.0,False
1990-09-04,11.8,False
1990-09-05,14.7,False
1990-09-06,14.5,False
1990-09-07,14.3,False
1990-09-08,12.7,False
1990-09-09,13.5,False
1990-09-10,16.2,False
1990-09-11,17.2,False
1990-09-12,15.5,False
1990-09-13,10.0,False
1990-09-14,12.6,False
1990-09-15,13.0,False
1990-09-16,13.3,False
1990-09-17,14.5,False
1990-09-18,16.0,False
1990-09-19,17.8,False
1990-09-20,16.0,False
1990-09-21,16.0,False
1990-09-22,16.8,False
1990-09-23,19.0,False
1990-09-24,20.3,False
1990-09-25,23.5,False
1990-09-26,17.7,False
1990-09-27,15.6,False
1990-09-28,17.7,False
1990-09-29,14.4,False
1990-09-30,14.7,False
1991-09-01,11.3,False
1991-09-02,12.8,False
1991-09-03,16.0,False
1991-09-04,17.1,False
1991-09-05,19.4,False
1991-09-06,19.6,False
1991-09-07,19.6,False
1991-09-08,17.2,False
1991-09-09,17.6,False
1991-09-10,10.9,False
1991-09-11,11.1,False
1991-09-12,11.2,False
1991-09-13,11.8,False
1991-09-14,15.0,False
1991-09-15,18.4,False
1991-09-16,15.4,False
1991-09-17,10.4,False
1991-09-18,13.1,False
1991-09-19,11.0,False
1991-09-20,11.1,False
1991-09-21,12.7,False
1991-09-22,14.3,False
1991-09-23,14.6,False
1991-09-24,17.7,False
1991-09-25,20.2,False
1991-09-26,12.5,False
1991-09-27,16.5,False
1991-09-28,16.4,False
1991-09-29,17.6,False
1991-09-30,18.6,False
1992-09-01,14.4,False
1992-09-02,14.6,False
1992-09-03,13.7,False
1992-09-04,13.2,False
1992-09-05,14.0,False
1992-09-06,14.5,False
1992-09-07,14.5,False
1992-09-08,12.7,False
1992-09-09,11.7,False
1992-09-10,12.9,False
1992-09-11,16.6,False
1992-09-12,9.6,False
1992-09-13,10.2,False
1992-09-14,14.6,False
1992-09-15,12.7,False
1992-09-16,10.8,False
1992-09-17,16.5,False
1992-09-18,14.4,False
1992-09-19,12.5,False
1992-09-20,14.1,False
1992-09-21,14.2,False
1992-09-22,14.7,False
1992-09-23,19.5,False
1992-09-24,16.2,False
1992-09-25,14.9,False
1992-09-26,14.0,False
1992-09-27,15.6,False
1992-09-28,15.8,False
1992-09-29,11.3,False
1992-09-30,14.0,False
1993-09-01,22.5,False
1993-09-02,12.2,False
1993-09-03,13.8,False
1993-09-04,13.0,False
1993-09-05,14.6,False
1993-09-06,15.7,False
1993-09-07,14.8,False
1993-09-08,19.5,False
1993-09-09,12.0,False
1993-09-10,15.7,False
1993-09-11,12.8,False
1993-09-12,13.4,False
1993-09-13,12.0,False
1993-09-14,14.1,False
1993-09-15,12.7,False
1993-09-16,16.2,False
1993-09-17,14.7,False
1993-09-18,16.9,False
1993-09-19,15.4,False
1993-09-20,13.2,False
1993-09-21,13.5,False
1993-09-22,16.3,False
1993-09-23,17.7,False
1993-09-24,18.2,False
1993-09-25,18.9,False
1993-09-26,18.9,False
1993-09-27,20.4,False
1993-09-28,20.6,False
1993-09-29,20.8,False
1993-09-30,22.9,False
1994-09-01,21.5,False
1994-09-02,22.0,False
1994-09-03,23.0,False
1994-09-04,23.4,False
1994-09-05,16.0,False
1994-09-06,13.8,False
1994-09-07,13.0,False
1994-09-08,15.3,False
1994-09-09,16.0,False
1994-09-10,18.0,False
1994-09-11,19.9,False
1994-09-12,22.5,False
1994-09-13,16.6,False
1994-09-14,17.6,False
1994-09-15,17.9,False
1994-09-16,14.7,False
1994-09-17,16.2,False
1994-09-18,16.8,False
1994-09-19,11.1,False
1994-09-20,11.6,False
1994-09-21,12.8,False
1994-09-22,16.7,False
1994-09-23,19.9,False
1994-09-24,16.1,False
1994-09-25,15.6,False
1994-09-26,16.5,False
1994-09-27,10.5,False
1994-09-28,14.6,False
1994-09-29,16.3,False
1994-09-30,15.6,False
1995-09-01,14.0,False
1995-09-02,13.6,False
1995-09-03,15.0,False
1995-09-04,15.7,False
1995-09-05,11.6,False
1995-09-06,10.1,False
1995-09-07,12.0,False
1995-09-08,11.9,False
1995-09-09,16.0,False
1995-09-10,16.6,False
1995-09-11,16.7,False
1995-09-12,16.8,False
